model,benchmark,problem_id,held_out_block,selected_action,selected_action_label,selector_value,full_value,random_all6_value,random_removal_value,correctness_heuristic_action,correctness_heuristic_label,correctness_heuristic_value,hindsight_action,hindsight_value,selector_fullA_action,selector_fullA_value,selector_fullB_action,selector_fullB_value,proposal_correctness
oss,scibench,p_af315fc6cef093fd,0,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_af315fc6cef093fd,1,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_af315fc6cef093fd,2,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_af315fc6cef093fd,3,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_af315fc6cef093fd,4,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_cfc5ae987813dabd,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_cfc5ae987813dabd,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_cfc5ae987813dabd,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_cfc5ae987813dabd,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_cfc5ae987813dabd,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_1805c619e9e50ddf,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 1]"
oss,scibench,p_1805c619e9e50ddf,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 1]"
oss,scibench,p_1805c619e9e50ddf,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 1]"
oss,scibench,p_1805c619e9e50ddf,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 1]"
oss,scibench,p_1805c619e9e50ddf,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 1]"
oss,scibench,p_3d03e4aafdd9f852,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_3d03e4aafdd9f852,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_3d03e4aafdd9f852,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_3d03e4aafdd9f852,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_3d03e4aafdd9f852,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_745f49a4b46221fd,0,1,remove_h0,1.0,0.5,0.9166666666666666,1.0,1,remove_h0,1.0,1,1.0,0,1.0,1,1.0,"[0, 0, 1, 1, 1]"
oss,scibench,p_745f49a4b46221fd,1,1,remove_h0,1.0,0.5,0.9166666666666666,1.0,1,remove_h0,1.0,1,1.0,0,1.0,1,1.0,"[0, 0, 1, 1, 1]"
oss,scibench,p_745f49a4b46221fd,2,1,remove_h0,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,1,1.0,"[0, 0, 1, 1, 1]"
oss,scibench,p_745f49a4b46221fd,3,1,remove_h0,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,1,1.0,"[0, 0, 1, 1, 1]"
oss,scibench,p_745f49a4b46221fd,4,1,remove_h0,1.0,0.5,0.9166666666666666,1.0,1,remove_h0,1.0,1,1.0,0,1.0,1,1.0,"[0, 0, 1, 1, 1]"
oss,scibench,p_eeb1ba5553612f81,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_eeb1ba5553612f81,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_eeb1ba5553612f81,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_eeb1ba5553612f81,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_eeb1ba5553612f81,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_a2afacfe9b52daaf,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 1, 1]"
oss,scibench,p_a2afacfe9b52daaf,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 1, 1]"
oss,scibench,p_a2afacfe9b52daaf,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 1, 1]"
oss,scibench,p_a2afacfe9b52daaf,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 1, 1]"
oss,scibench,p_a2afacfe9b52daaf,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 0, 1, 1]"
oss,scibench,p_e1934b0131baad03,0,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_e1934b0131baad03,1,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_e1934b0131baad03,2,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_e1934b0131baad03,3,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_e1934b0131baad03,4,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_d669a99ff123cc49,0,4,remove_h3,0.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,4,0.0,"[0, 1, 1, 0, 0]"
oss,scibench,p_d669a99ff123cc49,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 0]"
oss,scibench,p_d669a99ff123cc49,2,0,full,0.5,0.5,0.5833333333333334,0.6,1,remove_h0,0.0,3,1.0,0,1.0,0,0.0,"[0, 1, 1, 0, 0]"
oss,scibench,p_d669a99ff123cc49,3,3,remove_h2,0.0,1.0,0.5,0.4,1,remove_h0,1.0,0,1.0,0,1.0,3,0.0,"[0, 1, 1, 0, 0]"
oss,scibench,p_d669a99ff123cc49,4,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 0]"
oss,scibench,p_da3a08ca309d9557,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_da3a08ca309d9557,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_da3a08ca309d9557,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_da3a08ca309d9557,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_da3a08ca309d9557,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_17e41eeec640de20,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_17e41eeec640de20,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_17e41eeec640de20,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_17e41eeec640de20,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_17e41eeec640de20,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_26355f3efafcedde,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_26355f3efafcedde,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_26355f3efafcedde,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_26355f3efafcedde,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_26355f3efafcedde,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_c839f72e11f60ae1,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_c839f72e11f60ae1,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_c839f72e11f60ae1,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_c839f72e11f60ae1,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_c839f72e11f60ae1,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_bc47c382552e56ac,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_bc47c382552e56ac,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_bc47c382552e56ac,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_bc47c382552e56ac,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_bc47c382552e56ac,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_20229e334f7ec78d,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_20229e334f7ec78d,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_20229e334f7ec78d,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_20229e334f7ec78d,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_20229e334f7ec78d,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_85c8bfec23003fd2,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_85c8bfec23003fd2,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_85c8bfec23003fd2,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_85c8bfec23003fd2,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_85c8bfec23003fd2,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_7cc1c558f3352eb3,0,0,full,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_7cc1c558f3352eb3,1,0,full,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_7cc1c558f3352eb3,2,0,full,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_7cc1c558f3352eb3,3,0,full,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_7cc1c558f3352eb3,4,0,full,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_01b07e166c834735,0,0,full,1.0,1.0,0.8333333333333334,0.8,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_01b07e166c834735,1,0,full,1.0,1.0,0.6666666666666666,0.6,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_01b07e166c834735,2,0,full,1.0,1.0,0.8333333333333334,0.8,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_01b07e166c834735,3,0,full,1.0,1.0,0.6666666666666666,0.6,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_01b07e166c834735,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 1, 1]"
oss,scibench,p_37a869f40cb716a9,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_37a869f40cb716a9,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_37a869f40cb716a9,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_37a869f40cb716a9,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_37a869f40cb716a9,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_15e45191c5298b37,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_15e45191c5298b37,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_15e45191c5298b37,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_15e45191c5298b37,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_15e45191c5298b37,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_a391ec3786369c50,0,2,remove_h1,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_a391ec3786369c50,1,2,remove_h1,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_a391ec3786369c50,2,2,remove_h1,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_a391ec3786369c50,3,2,remove_h1,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_a391ec3786369c50,4,0,full,0.5,0.5,0.9166666666666666,1.0,0,full,0.5,1,1.0,0,1.0,0,0.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_327ef2a47964b71f,0,4,remove_h3,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_327ef2a47964b71f,1,4,remove_h3,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,4,0.0,4,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_327ef2a47964b71f,2,4,remove_h3,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,4,0.0,4,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_327ef2a47964b71f,3,4,remove_h3,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_327ef2a47964b71f,4,4,remove_h3,1.0,0.0,0.3333333333333333,0.4,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_846662b76a2cc1a5,0,1,remove_h0,1.0,1.0,0.8333333333333334,0.8,5,remove_h4,0.0,0,1.0,1,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_846662b76a2cc1a5,1,1,remove_h0,1.0,1.0,1.0,1.0,5,remove_h4,1.0,0,1.0,1,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_846662b76a2cc1a5,2,0,full,0.5,0.5,0.9166666666666666,1.0,5,remove_h4,1.0,1,1.0,0,0.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_846662b76a2cc1a5,3,1,remove_h0,1.0,1.0,0.5,0.4,5,remove_h4,0.0,0,1.0,1,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_846662b76a2cc1a5,4,1,remove_h0,1.0,1.0,0.6666666666666666,0.6,5,remove_h4,0.0,0,1.0,1,1.0,0,1.0,"[1, 1, 1, 1, 0]"
oss,scibench,p_96607a2c7f46a8e4,0,1,remove_h0,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_96607a2c7f46a8e4,1,1,remove_h0,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_96607a2c7f46a8e4,2,1,remove_h0,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_96607a2c7f46a8e4,3,1,remove_h0,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_96607a2c7f46a8e4,4,0,full,0.5,0.5,0.9166666666666666,1.0,0,full,0.5,1,1.0,0,1.0,0,0.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_8e83e5ea35d71aaa,0,2,remove_h1,0.0,0.5,0.75,0.8,3,remove_h2,1.0,1,1.0,2,0.0,0,0.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_8e83e5ea35d71aaa,1,3,remove_h2,1.0,0.5,0.9166666666666666,1.0,3,remove_h2,1.0,1,1.0,0,0.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_8e83e5ea35d71aaa,2,3,remove_h2,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_8e83e5ea35d71aaa,3,3,remove_h2,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_8e83e5ea35d71aaa,4,1,remove_h0,0.0,1.0,0.8333333333333334,0.8,3,remove_h2,1.0,0,1.0,1,0.0,1,0.0,"[1, 1, 0, 1, 1]"
oss,scibench,p_eded6d84ac391d03,0,3,remove_h2,1.0,0.0,0.5,0.6,2,remove_h1,1.0,2,1.0,3,1.0,3,1.0,"[1, 0, 0, 0, 1]"
oss,scibench,p_eded6d84ac391d03,1,3,remove_h2,1.0,0.5,0.4166666666666667,0.4,2,remove_h1,0.0,3,1.0,3,1.0,3,1.0,"[1, 0, 0, 0, 1]"
oss,scibench,p_eded6d84ac391d03,2,3,remove_h2,1.0,0.0,0.5,0.6,2,remove_h1,0.0,1,1.0,3,1.0,3,1.0,"[1, 0, 0, 0, 1]"
oss,scibench,p_eded6d84ac391d03,3,3,remove_h2,1.0,0.5,0.75,0.8,2,remove_h1,0.0,1,1.0,3,1.0,3,1.0,"[1, 0, 0, 0, 1]"
oss,scibench,p_eded6d84ac391d03,4,3,remove_h2,1.0,1.0,0.5,0.4,2,remove_h1,0.0,0,1.0,3,1.0,3,1.0,"[1, 0, 0, 0, 1]"
oss,scibench,p_c326c7799fc21805,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_c326c7799fc21805,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_c326c7799fc21805,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_c326c7799fc21805,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_c326c7799fc21805,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_5810349d68b720ca,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_5810349d68b720ca,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_5810349d68b720ca,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_5810349d68b720ca,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_5810349d68b720ca,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,scibench,p_4b7313b08a24d5c0,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_4b7313b08a24d5c0,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_4b7313b08a24d5c0,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_4b7313b08a24d5c0,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,scibench,p_4b7313b08a24d5c0,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,labbench,p_f3cef43935d48b88,0,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 0]"
oss,labbench,p_f3cef43935d48b88,1,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 0]"
oss,labbench,p_f3cef43935d48b88,2,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 0]"
oss,labbench,p_f3cef43935d48b88,3,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 0]"
oss,labbench,p_f3cef43935d48b88,4,0,full,1.0,1.0,1.0,1.0,3,remove_h2,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 0, 1, 0]"
oss,labbench,p_f7d20c7c4a33f8fc,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 1]"
oss,labbench,p_f7d20c7c4a33f8fc,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 1]"
oss,labbench,p_f7d20c7c4a33f8fc,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 1]"
